	-0.129399176	-0.619584746	-0.183223365	-0.765631995	-0.025637535	1.017021853	-0.548876357	0.629609063	0.56778436	-0.431708054	-0.574417053	-0.653286811	2.295507609	-0.147657954	0.316375161	-0.391738973	2.018879091	1.515948386	2.059763087	-1.17651873	-1.105667002	-0.87297929	0.552990237	-0.32359443	-0.632078945	-0.259537215	-0.216525672	1.629377238	-0.856147705	-0.95692119	-0.27713354	-0.551373377	-0.134782668	0.10513844	-0.657692865	2.417253679	-0.333642906	-0.523214801	-0.825274883	2.095566013	-0.503774318	-0.250626367	-0.915656365	2.448946633	-0.919745799	-0.41715115	0.124261371	-0.449110968	-0.55526337	-1.014538184	-0.594308464
-0.421557381		1.561624116	0.358042965	-0.961773675	-0.725147294	-0.801756236	-0.880178778	-0.306977499	-0.237469871	0.22016999	-1.031205049	1.769662558	-1.027601263	2.647489567	-0.943348039	-0.021588568	-0.630182689	0.955450741	0.013017298	-0.566490852	1.152606819	1.166645822	-0.826310177	0.408159235	0.453200244	-0.444495888	2.315867347	-0.505485542	-0.397251094	1.455186455	-0.820089071	1.302834098	-0.709263419	-0.505889239	0.912014958	-0.509549131	-0.238078872	-1.422658124	-0.610572168	-0.453315351	-0.849198598	1.886187838	-0.581125331	-0.466472081	-1.086423329	-0.661048786	-0.768919587	-0.322396164	0.719935672	-0.505933742	1.941657164
-0.945241977	1.259439743		-0.200936917	-1.436480626	-0.392538908	-1.148915297	-0.172777515	-0.371497229	-0.489198935	0.744816549	-0.435516477	1.854754172	-1.196028192	1.759535081	-0.09975844	0.366030907	-1.188465929	0.302275177	-1.118003048	-0.291578496	1.781150744	1.987976176	-1.355825118	0.406494278	1.492480506	-0.495991772	1.203278547	-1.171068674	0.182057226	1.293606376	-0.208947431	1.214524496	-0.828001339	-0.904970612	1.996378074	-1.294360388	-0.428066869	-0.681965267	0.370966979	-0.358237123	-0.085102554	0.621078603	-0.239679237	-1.293117048	0.604485845	-1.052364323	-0.895926112	-0.120188217	-0.213388338	0.043179215	1.62962971
-0.138505636	0.637996771	0.504845531		-0.651244853	-1.138419443	-0.28271987	0.103719931	-0.809879919	-0.565827391	3.609468214	-0.968651394	0.676266621	-0.377670545	-0.428188062	-0.248543621	3.238707779	-0.380107847	-0.934262386	-0.587289827	0.193605306	1.656905333	0.286069346	0.02830708	2.959741425	-0.54935649	0.035002246	0.109878518	-0.186251417	-0.072105932	1.325339662	-1.293800978	-0.611672527	-0.195762651	0.006403693	0.230287856	-0.257938862	-0.649251646	-0.452485925	-0.406897808	-0.327280849	-0.448150667	-0.435744495	-0.485526169	-0.291666362	-0.328419911	-0.591232332	-0.938471529	-0.704270605	0.223055084	-0.256629208	1.168626762
-0.217607078	-0.856909144	-0.831040404	-0.535999509		-1.105829307	2.404862596	-0.627279981	0.119531323	-0.660798186	-0.695161156	0.330814307	-0.53339473	-0.321482494	-0.366093632	0.714005065	-0.581166351	0.411326039	-0.423257644	-0.934280877	-0.652314734	-0.696183591	-0.639101433	1.624531613	-0.377050505	-0.008482968	1.722520137	-0.383924203	1.529323541	-0.723701916	-0.467791746	0.15940082	-0.314308193	-0.371621037	-0.463390345	-0.632960656	-0.016207245	-0.716617595	-0.70195205	0.073429285	0.83310178	0.998898336	0.37697498	3.013694086	-0.469384747	-0.926844724	2.919989702	-0.441601743	2.09341053	-0.661740852	-0.40484185	-0.565491514
-0.898714162	-0.67802977	-0.157345393	-1.453288736	-0.92173902		-0.443416445	1.140793113	0.708930095	-0.095189943	-1.432034132	1.025287934	-0.155251556	-0.721814047	-0.321425881	0.626269572	-0.893199022	-0.247896418	-1.695578056	-0.826974182	2.681859645	-0.459964134	0.216621344	0.08354408	-0.834744148	0.447913748	-0.08863377	-0.123145442	-0.694008647	1.181425234	-0.59779837	1.626827084	0.525846241	0.745218855	0.587102308	0.144494246	-0.88441805	1.325534501	1.677142842	0.598872607	-1.044771678	0.033238713	-0.469251133	-1.008963787	-0.836534619	2.133922084	-0.927525083	1.86683688	-1.455720076	0.776473167	0.923196151	-0.709974742
1.494406726	-0.600690919	-0.591652486	-0.009139891	1.217387301	0.628144496		-0.395627956	0.313039507	-1.000921933	-0.351507734	-0.25162471	-0.806518738	1.420288237	-0.485323902	1.621707485	-0.519837638	0.94479178	-0.500872757	0.349556563	-0.82363559	-0.843105169	-0.57462314	2.385024917	-0.195533416	-0.39760856	1.749406591	-0.579010553	2.363981496	-1.004702364	-0.734734511	-0.912723727	-0.552620677	-1.134732243	-0.074353818	-0.52257539	1.272124368	-1.458277848	-0.160041501	-0.862416751	0.607696452	0.05804755	-0.901089637	1.360255662	1.506868414	-0.676546742	1.664967226	-0.504414868	0.486067914	-1.212295745	-1.207243439	-0.597758333
-0.409372005	-1.078947043	-0.635669339	-0.21405913	-0.317161613	0.646800391	-0.95975257		2.025346939	3.046172036	-0.067157348	-0.875534657	-0.345192298	-0.40218622	-0.682992418	0.781099813	-0.407593208	-0.232044462	0.019032817	-0.429976295	-0.758687247	-0.405772089	-0.51728645	-0.280365006	-0.5201168	-0.630303267	-1.20536301	-1.136983244	0.121444096	1.885034668	-0.340572419	0.414840471	-0.522382517	1.353403521	1.595042042	-0.059119097	-0.299384054	0.954744431	2.87880771	-0.524599633	0.343018369	-1.368549193	-1.13311908	-0.458591869	0.065007908	1.043878476	-0.487409704	0.532099179	-0.871756039	1.080864101	0.954375839	-1.163013485
-0.574571856	-0.81214599	-0.135834194	-0.120224037	-0.942349482	0.561596314	-1.104418047	1.639123099		2.120360743	-0.328235989	-0.28576019	-0.417032739	-0.017260111	-0.90888059	-1.583917674	-0.524718105	0.311490593	-0.441502174	0.201681072	0.684232989	-0.388699625	-0.383572686	-0.687084407	-0.485234601	-0.68381461	-0.727497488	-0.843921142	-0.760723013	1.222743941	-1.063744515	0.843354674	-0.738343339	2.491399733	1.805919905	-0.066621515	-0.252481224	0.654942886	2.264751125	0.732866828	0.048035154	-0.528631563	-1.169343358	-0.872206372	-0.281361394	1.764679058	-1.055555029	1.277367877	-0.875571533	1.179053623	1.189416434	-0.931757458
-0.142731694	-0.328754031	-0.195794239	-0.864978127	-0.749503193	0.808223487	-1.149088429	1.984766118	3.279804858		-0.850246619	-0.966220964	-0.26063988	-0.142682169	-0.07902828	-1.128741328	-1.02217593	0.109712884	-0.423736353	-0.511578893	0.292125687	-0.146853084	-0.351349691	-0.827356441	-0.86599659	-0.51830537	-1.129430723	-0.129648834	-0.108085813	1.002129461	-0.710985352	0.484349848	-0.141943589	-0.513238563	1.403646495	-0.18157541	0.063960388	1.191898842	1.607876622	0.057024408	0.409046797	-0.995077773	-0.78966287	-1.01527843	-0.155431454	1.142063228	-0.551237768	0.682886473	-0.901975621	2.091440237	2.609943989	-0.371566316
